question_id,question,answer,image_id
quest5412,what is on the drawer shelf,"suitcase, lamp",image1015
quest5413,what is on the wall,picture,image1015
quest5414,what is on the right side of the wall,mirror,image1015
quest5415,what is on the cupboard,box,image1016
quest5416,how many doors does the cupboard have,2,image1016
quest5417,what is on the wall,decorative_item,image1016
quest5418,what is the colour of the box on the cupboard,yellow,image1016
quest5419,how many pictures are there on the wall,3,image1017
quest5420,what is the colour of the blinds,white,image1017
quest5421,what is on the bench,pillow,image1017
quest5422,how many white colour objects are there,4,image1018
quest5423,what is on the right side of the bed,door,image1018
quest5424,what is on the left side of the bed,night_stand,image1018
quest5425,what is on the right side of the shelf,chair,image1019
quest5426,what is the colour of the chair,black,image1019
quest5427,what is in the shelf,carton,image1019
quest5428,what is behind the chair,door,image1019
quest5429,how many beds are there,2,image1020
quest5430,what is the colour of the comforters,"white, pink, blue, green",image1020
quest5431,how many pillows are there,2,image1020
quest5432,what is in front of the lamp,file,image1021
quest5433,what is on the left side of the bed,carton,image1021
quest5434,what is on the right side of the bed,lamp,image1021
quest5435,what on the left side of the lamp,mirror,image1021
quest5436,what is the colour of the lamp,blue,image1022
quest5437,what is on the wall,framed_certificate,image1022
quest5438,what is on the right side of the wall,"table, chair",image1022
quest5439,what is behind the table,blinds,image1022
quest5440,what is on the table,tissue_box,image1022
quest5441,what is on the table,lamp,image1023
quest5442,what is on the right side of the wall,carton,image1023
quest5443,what is in front of the shelf,chart_roll,image1023
quest5444,what is the colour of the wall,green,image1024
quest5445,what is on the right side of the bed,"night_stand, lamp",image1024
quest5446,what is on the wall,picture,image1024
quest5447,what is behind the lamp,blinds,image1024
quest5448,what is on the left side of the bed,night_stand,image1025
quest5449,what is on the wall,blinds,image1025
quest5450,what is on the left side of the wall,door,image1025
quest5451,what is the colour of the sofa,purple,image1026
quest5452,what is on the wall,picture,image1026
quest5453,what is the colour of the door,white,image1026
quest5454,how many pillows are visible,1,image1026
quest5455,what is on the wall,light,image1027
quest5456,what is tin front of the wall,bed,image1027
quest5457,what is on the bed,"pillow, comforter",image1027
quest5458,what is in front of the door,laundry_basket,image1027
quest5459,what is in between the chairs,lamp,image1028
quest5460,what is on the table,picture,image1028
quest5461,what is on the left side of the picture,door,image1028
quest5462,what is on the left side of the purple table,bed,image1028
quest5463,what is on the left side of the bed,night_stand,image1029
quest5464,what is on the night stand,lamp,image1029
quest5465,what is the colour of the lamp,"black, brown",image1029
quest5466,what is on the left side of the night stand,stool,image1029
quest5467,what is the colour of the stool,yellow,image1029
quest5468,what is on the wall,framed_certificate,image1029
quest5469,what is on the right side of the night stand,window,image1030
quest5470,what is in front of the wall,picture,image1030
quest5471,what is on the bed,"pillow, comforter",image1030
quest5472,what is in front of the wall,chair,image1031
quest5473,what is on the left side of the chair,drawer,image1031
quest5474,what is above the drawer,mirror,image1031
quest5475,what is on the drawer,book,image1031
quest5476,what is on the table,framed_certificate,image1032
quest5477,what is on the right side of the table,chair,image1032
quest5478,what is on the right side of the door,bed,image1032
quest5479,what is on the bed,"pillow, comforter, bed_sheets",image1032
quest5480,what is in front of the bed,night_stand,image1033
quest5481,what is on the bed,"bottle, pillow, comforter",image1033
quest5482,what is on the night stand,"lamp, clothes",image1033
quest5483,what is on the right side of the night stand,cables,image1033
quest5484,how many drawers are there,3,image1034
quest5485,what is on the table,"books, clock",image1034
quest5486,what is beneath the table,garbage_bin,image1034
quest5487,what is on the right side of the table,door,image1034
quest5488,what is the colour of the wall,pink,image1035
quest5489,what is on the left side of the bed,clothes,image1035
quest5490,what is on the left side of the wall,table,image1035
quest5491,what is on the table,"clothes, tissue_box",image1035
quest5492,what is on the floor,"toy_doll, clothes",image1035
quest5493,what is on the night stand,tissue_box,image1036
quest5494,what is on the right side of the bed,blinds,image1036
quest5495,what is on the floor,clothes,image1036
quest5496,how many drawers are open,1,image1037
quest5497,how many shelves are visible,4,image1037
quest5498,what is on the table,"books, bottle, pencil, lamp",image1037
quest5499,what is in front of the drawer,chair,image1037
quest5500,what is on the chair,clothes,image1037
quest5501,what is behind the drawer table,window,image1038
quest5502,what is on the drawer table,pillow,image1038
quest5503,how many drawers are there,6,image1038
quest5504,what is the red colour object,bunk_bed,image1039
quest5505,what is attached to the bunk bed,slide,image1039
quest5506,what is beneath the garbage bin,carton,image1039
quest5507,what is on the top most bed,"tissue_box, pillow",image1039
quest5508,how many drawers are there,3,image1040
quest5509,what is behind the chair,bookshelf,image1040
quest5510,what is on the left side of the drawers,bed,image1040
quest5511,what is behind the bed,blinds,image1040
quest5512,what is on the bed,"clothes, doll",image1041
quest5513,what is on the drawer table in between the beds,"lamp, picture",image1041
quest5514,what is behind the drawer table,blinds,image1041
quest5515,what is on the wall,picture,image1041
quest5516,how many drawers are there,8,image1041
quest5517,what is the colour of the comforter,"blue, green, yellow",image1042
quest5518,what is on the bed,clothes,image1042
quest5519,what is the colour of the lamp,white,image1042
quest5520,what is on the cloth on the table,cordless_phone,image1043
quest5521,how many small drawers are there,3,image1043
quest5522,what is on the right side of the table,bed,image1043
quest5523,what is on the bed,clothes,image1043
quest5524,what is the colour of the object on the table left side of the cable,pink,image1044
quest5525,what is on the right most side,piano,image1044
quest5526,what is in between the piano and the shelf,mirror,image1044
quest5527,what is on the wall,framed_certificate,image1045
quest5528,what is on the right side of the bed,blinds,image1045
quest5529,what is on the table,bottle,image1046
quest5530,what is the colour dominating the picture,pink,image1046
quest5531,what is the colour of the bottle,"black, white",image1046
quest5532,what is on the bed,"pillow, clothes",image1046
quest5533,what is in between the drawer tables,laundry_basket,image1047
quest5534,how many drawers are there,4,image1047
quest5535,what is on the wall,picture,image1047
quest5536,what is behind the chair,blinds,image1048
quest5537,what is on the left side of the blinds,night_stand,image1048
quest5538,what is on the night stand,"lamp, paper",image1048
quest5539,what is on the left side of the night stand,bed,image1048
quest5540,what is on the bed,"table, pillow, comforter",image1049
quest5541,what is the colour of the blinds,white,image1049
quest5542,what is on the right side of the lamp,paper,image1049
quest5543,how many pictures are visible,1,image1049
quest5544,what is behind the bed,window,image1050
quest5545,what is on the wall,"framed_certificate, picture",image1050
quest5546,what is on the floor,clothes,image1050
quest5547,how many beds are there,2,image1050
quest5548,how many drawers are visible,4,image1051
quest5549,what is on the left side of the drawers table,mirror,image1051
quest5550,what is on the left side of the mirror,shoe,image1051
quest5551,what is on the left side of the shoe,clothes,image1051
quest5552,how many drawers are there beneath the bed,2,image1052
quest5553,what is on the other side of the table,night_stand,image1052
quest5554,what is in between the framed certificates on the wall,blinds,image1052
quest5555,what is in front of the table,chair,image1053
quest5556,what is on the table,"book, hat, picture, comb",image1053
quest5557,what is on the table,clothes,image1053
quest5558,how many drawer knobs are visible,9,image1053
quest5559,what is on the drawer table,hat,image1054
quest5560,what is behind the drawer table,bed,image1054
quest5561,what is on the right side of the drawer table,picture,image1054
quest5562,what is in between the bed,chair,image1054
quest5563,what is on the left side of the drawer,ladder,image1055
quest5564,what is on the right side of the drawer table,bunk_bed,image1055
quest5565,what is on the drawer table,"toy_doll, picture",image1055
quest5566,how many drawers are there,5,image1055
quest5567,what is beneath the chair,bin,image1056
quest5568,what is above the chair,blinds,image1056
quest5569,what is the colour of the comforter,"blue, yellow",image1056
quest5570,what is the colour of the wall,blue,image1057
quest5571,how many beds and pillows are visible,2,image1057
quest5572,what is in between the bed,blinds,image1057
quest5573,what is in front of the table,chair,image1058
quest5574,what is on the table,"radio, clothes, table",image1058
quest5575,what is in front of the table,bin,image1058
quest5576,what is on the right side of the table,mirror,image1058
quest5577,what is on the right side of the shelf,blinds,image1059
quest5578,what is the colour of the bedding,white,image1059
quest5579,how many drawers are there,3,image1059
quest5580,how many pillows are there on the bed,4,image1060
quest5581,what is on the bed,clothes,image1060
quest5582,what is on the right side of the bed,drawer,image1060
quest5583,what is on the right side of the table,door,image1061
quest5584,what is in front of the table,chair,image1061
quest5585,what is on the left side of the table,drawer,image1061
quest5586,what is on the wall,"paper, picture",image1062
quest5587,what is on the floor,pillow,image1062
quest5588,what is the colour of the drawer,pink,image1062
quest5589,what is the colour of the symbols on the picture on the wall,purple,image1062
quest5590,what is on the audio system,cordless_phone,image1063
quest5591,what is on the bed,"book, picture, comforter",image1063
quest5592,what is on the wall,"picture, blinds",image1063
quest5593,what is on the blinds,curtain,image1063
quest5594,how many drawers are there,3,image1064
quest5595,what is on the right side of the blinds,clothes,image1064
quest5596,what is in front of the drawer,carton,image1064
quest5597,what is on the white cupbaord,doll,image1065
quest5598,how many drawers are visible,8,image1065
quest5599,what is in front of the drawer,hat,image1065
quest5600,what is the wall colour,green,image1065
quest5601,what is the colour of the bedding,"blue, white",image1066
quest5602,what is on the wall,clothes,image1066
quest5603,what is in front of the table,bag,image1066
quest5604,what is on the door,knob,image1066
quest5605,what is on the right side of the bed,night_stand,image1066
quest5606,what is on the left side of the wooden box,mirror,image1067
quest5607,what is on the wooden box,"carton, chart_roll",image1067
quest5608,what is in front of the wooden box,book,image1067
quest5609,what is on the left side of the mirror,picture,image1067
quest5610,what is on the night stand,telephone,image1068
quest5611,what is on the right side of the night stand,garbage_bin,image1068
quest5612,what is on the beneath the white bag,laundry_basket,image1068
quest5613,what is on the table,"pen_cup, paper",image1069
quest5614,what is the colour of the largest object on the table,pink,image1069
quest5615,what is on the wall,spot_light,image1070
quest5616,what is the colour of the pillow,pink,image1070
quest5617,what is on the right most table,toy_doll,image1070
quest5618,what is in front of the night stand,"book, paper",image1070
quest5619,what is on the left side night stand,lamp,image1071
quest5620,what is in front of the bed,pillow,image1071
quest5621,how many curtains are there,2,image1072
quest5622,what is on the left most table,television,image1072
quest5623,what is on the right side of the drawer,shoe,image1072
quest5624,what is beneath the curtains,blinds,image1072
quest5625,what is in front of the bookshelf,excercise_ball,image1073
quest5626,what is on the right side of the bookshelf,door,image1073
quest5627,what is the colour of the comforter,"white, red",image1074
quest5628,what is on the bed,"telephone, bag",image1074
quest5629,what is on the right side of the bed,tissue_box,image1074
quest5630,what is on the right side of the night stand,garbage_bin,image1074
quest5631,what is on the left side night stand,lamp,image1074
quest5632,what is in front of the bed,bench,image1075
quest5633,what is on the bench,clothes,image1075
quest5634,what is on the right side of the table,night_stand,image1075
quest5635,what is on the night stand,"telephone, lamp, picture",image1075
quest5636,what is on the right side of the night stand,curtain,image1075
quest5637,what is beneath the curtains,window,image1075
quest5638,how many pillows are there on the bed,5,image1076
quest5639,what is on the left side of the bed,night_stand,image1076
quest5640,what is on the wall,picture,image1076
quest5641,what is the largest object,bunk_bed,image1077
quest5642,what is attached to the bunk bed,ladder,image1077
quest5643,what is on the right side of the bunk bed,table,image1077
quest5644,what is in front of the table,bed,image1077
quest5645,what is on the left side of the bunk bed,table,image1077
quest5646,what is the colour of the wall,pink,image1077
quest5647,what is on the table,toy_doll,image1078
quest5648,what is on the wall,picture,image1078
quest5649,what is the colour of the pillow,red,image1078
quest5650,what is in front of the door,chair,image1079
quest5651,what is the colour of the chair,"blue, red",image1079
quest5652,what is on the right side of the door,garbage_bin,image1079
quest5653,what is on the right side of the garbage bin,slide,image1079
quest5654,what is on the bed,pillow,image1080
quest5655,what is the colour of the wall,pink,image1080
quest5656,what is on the right side of the table,toys_basket,image1081
quest5657,what is behind the toys basket,treadmill,image1081
quest5658,what is on the right side of the treadmill,chair,image1081
quest5659,what is on the table,monitor,image1081
quest5660,what is the colour of the toys basket,"yellow, blue, red",image1082
quest5661,what is behind the treadmill,blinds,image1082
quest5662,what is on the right side of the bookshelf,bed,image1082
quest5663,what is on the bed,"pillow, clothes",image1083
quest5664,what is on the right side of the bed,"night_stand, bag",image1083
quest5665,what is on the left side of the monitor,remote_control,image1084
quest5666,what is behind the monitor,bookshelf,image1084
quest5667,what is on the right side of the table,carton,image1084
quest5668,what is on the wall,"mirror, picture",image1085
quest5669,what is on the right side of the night stand,"cable_box, cables",image1085
quest5670,what is on the bed,"pillow, comforter",image1085
quest5671,what is the colour of the lamp,"black, white",image1085
quest5672,what is on the left side of the lamp,mirror,image1086
quest5673,what is on the left side of the mirror,chair,image1086
quest5674,what is on the left side of the lamp,door,image1086
quest5675,what is on the table nect to the bed,"iron_box, lamp",image1086
quest5676,what is on the flower,vacuum_cleaner,image1087
quest5677,what is on the wall,picture,image1087
quest5678,what is on the left side of the picture,curtain,image1087
quest5679,what is on the left side of the curtains,stand,image1087
quest5680,what is the colour of the wall,blue,image1088
quest5681,what is on the bed,"comforter, pillow",image1088
quest5682,what is on the left side of the bed,laptop,image1088
quest5683,what is in front of the blinds,keyboard,image1089
quest5684,what is beneath the keyboard,stool,image1089
quest5685,what is on the right side of the stool,box,image1089
quest5686,what is behind the keyboard,guitar,image1089
quest5687,what is the colour of the wall,blue,image1090
quest5688,what is on the wall,"decorative_plate, wall_decoration",image1091
quest5689,what is on the right side of the decoration plate,curtain,image1091
quest5690,what is on the right side of the curtain,laundry_basket,image1091
quest5691,how many drawers are there,5,image1091
quest5692,how many pillows are there,5,image1092
quest5693,how many lamps are there,2,image1092
quest5694,what is on the left side of the bed,bookshelf,image1092
quest5695,what is on the floor,carton,image1092
quest5696,what is on the wall,"picture, wall_decoration",image1093
quest5697,how many drawers are there,5,image1093
quest5698,what is on the drawer table,"books, cream_tube",image1093
quest5699,what is on the floor,"suitcase, flower_pot",image1093
quest5700,what is the colour of the pillows,"red, black, white",image1094
quest5701,what is beneath the lamp,drawer,image1094
quest5702,what is on the wall,picture,image1094
quest5703,what is the colour of the wall,green,image1094
quest5704,what is on the left side of the lamp,mirror,image1094
quest5705,how many cupboard drawers are there,3,image1095
quest5706,what is on the left side of the cupboards,curtain,image1095
quest5707,what is on the wall,picture,image1096
quest5708,what is on the right side of the lamp,tissue_box,image1096
quest5709,what is the colour of the comforter,"black, white",image1096
quest5710,what is on the wall,window,image1097
quest5711,what is in front of the wall,table,image1097
quest5712,what is on the right side of the table,bed,image1097
quest5713,what is on the night stand,"telephone, lamp",image1098
quest5714,what is in front of the rack,chair,image1098
quest5715,what is beneath the rack,drawer,image1098
quest5716,what is the colour of the comforter,"blue, brown",image1098
quest5717,what is in front of the bookshelf,basket,image1099
quest5718,what is on the table,paper,image1099
quest5719,what is beneath the comforter,bed,image1099
quest5720,what is the colour of the wall,"pink, gray",image1100
quest5721,what is in front of the wall,"bed, lamp",image1100
quest5722,what is on the right side of the lamp,bookshelf,image1100
quest5723,what is on the left side of the lamp,container,image1100
quest5724,what s above the chair,blinds,image1101
quest5725,what is on the left side of the chair,whiteboard,image1101
quest5726,what is on the left side of the white board,bookshelf,image1101
quest5727,what is on the bedding,"pillow, comforter",image1102
quest5728,what is the colour of the bedding,gray,image1102
quest5729,what is in the cupboard,clothes,image1103
quest5730,what is on the left end of the cupboard,hat,image1103
quest5731,what is beneath the drawer,garbage_bin,image1103
quest5732,what is beneath the blinds,plastic_tub,image1103
quest5733,what is above the drawer,monitor,image1103
quest5734,what is above the monitor,bookshelf,image1103
quest5735,what is on the bed,"pillow, bag",image1104
quest5736,what is on the left side of the bed,shoe,image1104
quest5737,what is behind the shoes,cables,image1104
quest5738,what is on the bed,comforter,image1105
quest5739,what is above the bed,blinds,image1105
quest5740,what is in front of the door,chair,image1106
quest5741,how many door knobs are there,2,image1106
quest5742,what are the colours of the sheets on the bed,"brown, gray",image1107
quest5743,what is on the right side of the bed,lamp,image1107
quest5744,what is on the right side of the shelf,door,image1107
quest5745,what is on the right side of the doors,blinds,image1107
quest5746,what is behind the chair,blinds,image1108
quest5747,what is in front of the blinds,ornamental_plant,image1108
quest5748,what is on the wall,television,image1108
quest5749,what is beneath the television,dvd_player,image1108
quest5750,what is on the right side to the dvd player,book,image1108
quest5751,what is beneath the switch,table,image1109
quest5752,what is the colour of the wall,brown,image1109
quest5753,what is the colour of the lamp,brown,image1110
quest5754,how many drawers are there,3,image1110
quest5755,what is in front of the lamp,remote_control,image1110
quest5756,what is on the bed,pillow,image1110
quest5757,what is in front of the table,chair,image1111
quest5758,what is above the table,mirror,image1111
quest5759,what is on the table,decorative_item,image1111
quest5760,how many knobs are there on the bed,2,image1111
quest5761,what is beneath the lamp,paper,image1111
quest5762,what is on the wall,television,image1112
quest5763,what is the colour of the wall,white,image1112
quest5764,what is seen in the mirror reflection,television,image1112
quest5765,what is on the blinds,curtain,image1113
quest5766,what is behind the table in front of the drawer,picture,image1113
quest5767,what is the colour of the drawers,black,image1113
quest5768,what is the colour of the object on the television,pink,image1113
quest5769,what is on the right side of the bed,night_stand,image1114
quest5770,what is on the night stand,"lamp, telephone, paper",image1114
quest5771,what is behind the lamp,picture,image1114
quest5772,what is on the left side of the bed,"blinds, curtain",image1114
quest5773,what is on the wall,"television, picture",image1115
quest5774,what is above the drawers,clothes,image1115
quest5775,what is on the right side of the shelf,blinds,image1115
quest5776,how many pillows on the bed,4,image1116
quest5777,how many pictures are there on the wall,2,image1116
quest5778,what is the colour of the bed,gray,image1116
quest5779,what is on the right side of the bed,chair,image1116
quest5780,how many beds are there,2,image1117
quest5781,what is in between the beds,table,image1117
quest5782,what is on the table,lamp,image1117
quest5783,what is the colour of the pillows,"pink, brown",image1117
quest5784,what is on the right side of the lamp,tissue_box,image1117
quest5785,how many drawers are there,2,image1118
quest5786,what is in between the lamp and the tissue box,alarm_clock,image1118
quest5787,what is on the floor in between the drawers and bed,cables,image1118
quest5788,what is on the table,bowl,image1119
quest5789,what is above the bowl,window,image1119
quest5790,what is on the right side of the table,chair,image1119
quest5791,what is on the chair,pillow,image1119
quest5792,what is in front of the table,bed,image1119
quest5793,how many blinds are there,2,image1120
quest5794,how many blue and pink coloured pillows are there,2,image1120
quest5795,what is the colour of the wall,brown,image1120
quest5796,what is in front of the door,toy_doll,image1121
quest5797,what is on the wall,picture,image1121
quest5798,what is beneath the picture,television,image1121
quest5799,what is in front of the television,bed,image1121
quest5800,what is on the left side of the television,"flower, vase",image1122
quest5801,what is behind the yellow table,ladder,image1122
quest5802,what is beneath the telelvision,drawer,image1122
quest5803,what is beneath the blinds,table,image1123
quest5804,what is on the table,"alarm, container",image1123
quest5805,what is on the bed,"comforter, doll, sheets",image1123
quest5806,how many drawers are there,3,image1123
quest5807,what is the colour of the hat,green,image1124
quest5808,how many posters are there,2,image1124
quest5809,what is on the right side of the bed,table,image1124
quest5810,what is in front of the bed,chair,image1124
quest5811,what is in front of the bed,book,image1124
quest5812,how many dolphins are there in the poster,2,image1125
quest5813,what is the colour of the wall,green,image1125
quest5814,what is the colour of the sheets,"pink, gray",image1126
quest5815,what is on the left side of the alarm,paper,image1126
quest5816,what is on the bed,"comforter, doll",image1126
quest5817,what is the colour of the blinds,white,image1126
quest5818,how many square shelves are there on the wall,4,image1127
quest5819,how many beds are there,2,image1127
quest5820,what is on the wall apart from the shelves,picture,image1127
quest5821,what is on the left side of the shelf,garbage_bin,image1128
quest5822,what is on the left side of the garbage bin,toy_horse,image1128
quest5823,what is on the bed,clothes,image1128
quest5824,how many drawers are there in the night stand,2,image1129
quest5825,what is on the right side of the drawers,cables,image1129
quest5826,what is above the bed,picture,image1129
quest5827,what is on the night stand,alarm_clock,image1129
quest5828,what is the colour of the wall,green,image1129
quest5829,what is on the left side of the bed,dresser,image1130
quest5830,what is in the dresser,mirror,image1130
quest5831,what is on the dresser table,"paper, clothes",image1130
quest5832,what is on the side of the bed,blinds,image1130
quest5833,how many blinds are there,3,image1130
quest5834,how many pillows are there on the bed,3,image1131
quest5835,what is the colour of the sheets,brown,image1131
quest5836,what is in front of the blinds,excercise_equipment,image1132
quest5837,what is on the right side of the exercise equipment,table,image1132
quest5838,what is in front of the table,chair,image1132
quest5839,what is on the right side of the table,television,image1132
quest5840,how many pillows are there,2,image1133
quest5841,what is on the left side of the bed,night_stand,image1133
quest5842,what is the colour of the lamp,white,image1133
quest5843,how many tables are there,2,image1134
quest5844,what is the large black object,television,image1134
quest5845,what is the colour of the chair,"brown, white",image1134
quest5846,what is on the left side of the bed,blinds,image1135
quest5847,how many beds are there,2,image1135
quest5848,what is in front of the bed,"bag, paper",image1136
quest5849,what is on the bed,clothes,image1136
quest5850,how many pictures are there,2,image1137
quest5851,how many lamps are there,2,image1137
quest5852,what is beneath the table,garbage_bin,image1137
quest5853,what is the colour of the table and chair,brown,image1137
quest5854,what is on the right side of the window,television,image1138
quest5855,what is beneath the television,table,image1138
quest5856,what is on the left side of the bed,lamp,image1138
quest5857,what is the colour of the bed,white,image1138
quest5858,how many brown objects are there,2,image1139
quest5859,what is the largest object,bed,image1139
quest5860,what is on the right side of the table,white,image1140
quest5861,what is on the table,lamp,image1140
quest5862,what is in front of the table,chair,image1140
quest5863,what is behind the bed,blinds,image1141
quest5864,what is on the right side of the blinds,bookshelf,image1141
quest5865,what is in front of the bookshelf,table,image1141
quest5866,what is on the table,"telephone, paper, file, clothes",image1141
quest5867,what is in between the bed and sofa,table,image1142
quest5868,what is on the table,"bottle, alarm",image1142
quest5869,what is on the sofa,"pillow, bag",image1142
quest5870,what is the colour of the bed,brown,image1142
quest5871,what is above the sofa,picture,image1143
quest5872,what is on the left side of the bag,pillow,image1143
quest5873,what is the colour of the sofa,blue,image1143
quest5874,what is the colour of the drawer,"pink, blue",image1144
quest5875,how many drawers are there,3,image1144
quest5876,what is above the drawers,bookshelf,image1144
quest5877,what is the colour dominant in the picture,"pink, blue",image1144
quest5878,what is on the left side of the blue shelf,door,image1145
quest5879,what is in front of the brown rack,doll_house,image1145
quest5880,what is on the drawer table,"remote_control, radio",image1146
quest5881,what is the colour of the doll house,"red, brown",image1146
quest5882,what is on the night stand,"decorative_item, tissue_box",image1147
quest5883,what is on the left side of the bed,night_stand,image1147
quest5884,what is the colour of the comforter,"black, white, blue, green",image1147
quest5885,how many drawers are there,5,image1148
quest5886,what is on the right side of the drawer,window,image1148
quest5887,what is the colour of the wall,blue,image1148
quest5888,what is on the right side of the night stand,bed,image1148
quest5889,what is the colour of the furniture,brown,image1149
quest5890,what is on the right side of the drawer,picture,image1149
quest5891,what is the colour of the mat,blue,image1150
quest5892,what is on the left side of the mat,chair,image1150
quest5893,what is on the right side table,television,image1150
quest5894,what is on the right side of the television,"paper, book",image1150
quest5895,hat is on the bed,"sheet, pillow",image1151
quest5896,what is on the right side of the bed,night_stand,image1151
quest5897,what is on the left side of the window,picture,image1151
quest5898,what is behind the night stand,window,image1152
quest5899,what is the colour of the chair,brown,image1152
quest5900,how many drawers are there,4,image1153
quest5901,what is on the bed,clothes,image1153
quest5902,how many drawers are visible,11,image1153
quest5903,what is on the table,"picture, paper, book, pen_cup",image1154
quest5904,what is in front of chair,bag,image1154
quest5905,how many drawers are there,5,image1154
quest5906,what is on the right side of the chair,bag,image1154
quest5907,what is on the pink bag,"book, paper",image1155
quest5908,what is white pink object,basket,image1155
quest5909,what is behind the basket,bookshelf,image1155
quest5910,what is on the door,mirror,image1155
quest5911,what is on the right side of the bed,bookshelf,image1156
quest5912,what is on the table,book,image1156
quest5913,what is in front of the table,basket,image1156
quest5914,what is on the bed,doll,image1156
quest5915,what is on the left side of the bed,bag,image1157
quest5916,what is on the left side of the bag,chair,image1157
quest5917,what is behind the chair,table,image1157
quest5918,what is on the table,"lamp, book",image1157
quest5919,what is on the bed,comforter,image1158
quest5920,how many drawers are there,7,image1158
quest5921,what us in the wall,picture,image1159
quest5922,what is leaning on the bed,ladder,image1159
quest5923,what is the largest object,bunk_bed,image1160
quest5924,what is on the top bed,towel,image1160
quest5925,what is on the left side of the bunk bed,"hat, carton",image1160
quest5926,what is on the right side of the switch board,table,image1160
quest5927,what is the colour of the largest picture,"red, blue, white",image1161
quest5928,what is beneath the table,toy,image1161
quest5929,what is on the left side of the table,garbage_bin,image1161
quest5930,what is on the table,"lamp, toy_doll, pen_cup",image1161
quest5931,what is on the right side of the table,clothes,image1161
quest5932,what is above the table,hat,image1162
quest5933,what is on the right side of the picture,blinds,image1162
quest5934,what is beneath the blinds,table,image1162
quest5935,what is on the table,book,image1162
quest5936,what is the colour of the sheets,pink,image1163
quest5937,what is the on the night stand,"bottle, book, decorative_item",image1163
quest5938,what is above the bed,blinds,image1163
quest5939,how many baskets are there,2,image1164
quest5940,what is on the tall basket,towel,image1164
quest5941,what is on the small basket,clothes,image1164
quest5942,what is the colour of the wall,pink,image1164
quest5943,what is on the right side of the window,framed_certificate,image1165
quest5944,what is the colour of the bed,white,image1166
quest5945,what is on the right side of the blinds,picture,image1166
quest5946,how many pillows are there,4,image1166
quest5947,what is in between the pictures on the drawer,mirror,image1167
quest5948,what is on the left side of the night stand,lamp,image1167
quest5949,what is on the wall,picture,image1167
quest5950,what is on the left side of the drawer,bag,image1167
quest5951,what is on the left side of the bag,door,image1167
quest5952,what is on the door,knob,image1167
quest5953,what is on the bed,paper,image1168
quest5954,what is in front of the bed,carton,image1168
quest5955,what is on the right side of the bed,"carton, comforter, clothes",image1168
quest5956,what is on the floor,carton,image1169
quest5957,what is the blue coloured object,comforter,image1169
quest5958,what is the colour of the curtains,blue,image1170
quest5959,what is on the table,monitor,image1170
quest5960,what is in front of the table,chair,image1170
quest5961,what is on the right side of the chair,bookshelf,image1170
quest5962,what is in between the posters,decorative_plate,image1171
quest5963,what is on the bed,"book, paper, box",image1171
quest5964,what is on the right side of the bed,night_stand,image1171
quest5965,what is on the drawer table,fan,image1171
quest5966,how many posters are there,2,image1172
quest5967,how many shelves and tables are there,3,image1172
quest5968,what is on the bed,"pillow, comforter",image1172
quest5969,how many drawers are there,2,image1172
quest5970,what is on the wall,picture,image1173
quest5971,what is behind the chair,table,image1173
quest5972,how many pillows are there,3,image1174
quest5973,what is on the left side of the bed,night_stand,image1174
quest5974,what is on the night stand,paper,image1174
quest5975,how many pictures are there,2,image1174
quest5976,how many lamps are there,2,image1175
quest5977,what is in between the lamps,"doll, alarm_clock, box",image1175
quest5978,what is in front of the lamp,"clothes, paper",image1175
quest5979,what is on the right side of the bed,night_stand,image1175
quest5980,what is above the bed,light,image1176
quest5981,what is on the wall,picture,image1176
quest5982,how many drawers are there,3,image1176
quest5983,what is the colour of the pillows,"red, white, blue",image1176
quest5984,how many dolls are there,2,image1177
quest5985,what is on the left side of the pink dolls,mirror,image1177
quest5986,what is on the floor,clothes,image1177
quest5987,what is on the left side of the clothes,bed,image1177
quest5988,what is on the left side of the bed,night_stand,image1178
quest5989,what is above the night stand,"alarm_clock, lamp",image1178
quest5990,how many drawers are there,4,image1178
quest5991,what is on the right side of the drawer,door,image1179
quest5992,what is on the right side of the doors,night_stand,image1179
quest5993,what is on the bed,pillow,image1179
quest5994,what is on the left side of the table,garbage_bin,image1180
quest5995,what is in front of the table,chair,image1180
quest5996,what is in front of the chair,bed,image1180
quest5997,what is the colour of the table and chair,brown,image1180
quest5998,what is the colour of the pillows,"brown, white, yellow",image1181
quest5999,what is on the left side of the bed,lamp,image1181
quest6000,what is in front of the carpet,chair,image1182
quest6001,what is the colour of the chair,red,image1183
quest6002,what is on the table,lamp,image1183
quest6003,what is in front of the lamp,picture,image1183
quest6004,what is behind the bed,curtain,image1183
quest6005,what is the colour of the bedding,white,image1184
quest6006,what is the colour of the wall,"pink, brown, white",image1184
quest6007,what is on the right side of the bed,"excercise_ball, suitcase",image1185
quest6008,what is behind the exercise ball,bookshelf,image1185
quest6009,how many beds are there,2,image1186
quest6010,what is in between the beds,night_stand,image1186
quest6011,what is on the night stand,lamp,image1186
quest6012,what is the colour of the sheets,"pink, white",image1187
quest6013,what is on the left side of the night stand,chair,image1187
quest6014,how many lamps are there,2,image1187
quest6015,how many pictures are there,2,image1188
quest6016,what is on the right side of the lamp,ornamental_plant,image1188
quest6017,what is on the edge of the night stand on the left side of the bed,telephone,image1188
quest6018,how any drawers are there,3,image1189
quest6019,what is on the left side of the cupboard,pillow,image1189
quest6020,what is on the left side of the pillows,ornamental_plant,image1189
